Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-01-20,222869,7720,28.87,86022,
2023-01-23,543236,16452,33.02,141851,
2023-01-24,399113,6564,60.8,133491,
2023-01-25,1510568,26236,57.58,357864,
2023-01-27,241959,9240,26.19,95085,
2023-01-30,248252,8147,30.47,110390,
2023-01-31,170387,6573,25.92,69627,
2023-02-01,150258,5397,27.84,56293,
2023-02-02,49796,2060,24.17,20098,
2023-02-03,116565,4704,24.78,55980,
2023-02-06,104422,3400,30.71,64760,
2023-02-07,46495,1939,23.98,24181,
2023-02-08,47296,1758,26.9,28138,
2023-02-09,160508,5559,28.87,54517,
2023-02-10,247540,7264,34.08,62769,
2023-02-13,273764,7163,38.22,103712,
2023-02-14,84283,3016,27.95,38624,
2023-02-15,70567,2493,28.31,23040,
2023-02-16,127258,2606,48.83,52434,
2023-02-17,48217,1983,24.32,20710,
2023-02-20,165466,2961,55.88,48212,
2023-02-21,166013,2862,58.01,33428,
2023-02-22,114248,1633,69.96,47442,
2023-02-23,98274,2152,45.67,31412,
2023-02-24,40973,1152,35.57,17370,
2023-02-27,76994,1610,47.82,25221,
2023-02-28,55258,1539,35.91,35516,
2023-03-01,107554,3421,31.44,49314,
2023-03-02,253132,4889,51.78,129531,
2023-03-03,192963,2492,77.43,112930,
2023-03-06,93722,2153,43.53,42862,
2023-03-08,30594,904,33.84,14522,
2023-03-09,14076,561,25.09,6574,
2023-03-10,53074,1071,49.56,45544,
2023-03-13,43076,1229,35.05,20061,
2023-03-14,48646,1454,33.46,25250,
2023-03-15,94760,3258,29.09,25702,
2023-03-16,39758,1454,27.34,18291,
2023-03-17,51816,1899,27.29,29317,
2023-03-20,57015,1606,35.5,24542,
2023-03-21,56225,1894,29.69,25235,
2023-03-22,58845,1006,58.49,36545,
2023-03-23,54804,899,60.96,32441,
2023-03-24,33285,803,41.45,18764,
2023-03-27,23599,726,32.51,14444,
2023-03-28,80094,917,87.34,55917,
2023-03-29,66549,1025,64.93,54281,
2023-03-31,35968,614,58.58,24604,
2023-04-03,132771,1235,107.51,65704,
2023-04-05,41738,1100,37.94,27733,
2023-04-06,12030,327,36.79,6936,
2023-04-10,25008,521,48.0,11511,
2023-04-11,18524,350,52.93,11491,
2023-04-12,8299,309,26.86,5172,
2023-04-13,10115,306,33.06,6640,
2023-04-17,17875,367,48.71,10655
2023-04-18,6327,259,24.43,4774
2023-04-19,152615,3189,47.86,50832
2023-04-20,25948,529,49.05,14968
2023-04-21,47816,1344,35.58,27860
2023-04-24,14417,364,39.61,10482
2023-04-25,13357,528,25.3,8264
2023-04-26,26120,530,49.28,16164
2023-04-27,36282,736,49.3,15942
2023-04-28,11997,374,32.08,7819
2023-05-02,19888,702,28.33,8641
2023-05-03,200494,2950,67.96,86780
2023-05-04,279310,5395,51.77,124227
2023-05-05,397978,3755,105.99,215081
2023-05-08,116321,1237,94.03,50949
2023-05-09,110871,1715,64.65,43041
2023-05-10,212755,2095,101.55,109139
2023-05-11,87798,844,104.03,44227
2023-05-12,36494,855,42.68,21730
2023-05-15,565516,4098,138.0,200448
2023-05-16,126683,2094,60.5,57212
2023-05-17,240329,3964,60.63,107243
2023-05-18,68592,1263,54.31,41592
2023-05-19,69833,1349,51.77,31881
2023-05-22,71629,1526,46.94,49321
