Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-10-25,4,3,1.33,3,
2022-10-27,42,8,5.25,40,
2022-10-28,186,13,14.31,180,
2022-10-31,224,38,5.89,91,
2022-11-01,7185,48,149.69,4089,
2022-11-02,830,21,39.52,827,
2022-11-03,2287,40,57.18,1122,
2022-11-04,32,11,2.91,27,
2022-11-07,690,10,69.0,677,
2022-11-09,134,11,12.18,131,
2022-11-10,14,10,1.4,8,
2022-11-11,725,30,24.17,358,
2022-11-14,17,6,2.83,15,
2022-11-15,17,6,2.83,15,
2022-11-16,94,13,7.23,87,
2022-11-17,26,14,1.86,17,
2022-11-18,100,15,6.67,82,
2022-11-21,313,6,52.17,312,
2022-11-22,263,6,43.83,260,
2022-11-23,77,12,6.42,70,
2022-11-24,132,8,16.5,130,
2022-11-25,289,15,19.27,185,
2022-11-28,266,4,66.5,258,
2022-11-29,3499,10,349.9,252,
2022-11-30,642,9,71.33,4,
2022-12-01,906,9,100.67,903,
2022-12-02,237,11,21.55,206,
2022-12-05,33258,27,1231.78,32730,
2022-12-06,795,11,72.27,155,
2022-12-07,206,5,41.2,206,
2022-12-08,691,8,86.38,689,
2022-12-09,126,17,7.41,110,
2022-12-12,115,13,8.85,108,
2022-12-13,17,10,1.7,1,
2022-12-14,4,2,2.0,4,
2022-12-15,21,13,1.62,17,
2022-12-16,325,32,10.16,321,
2022-12-19,55,10,5.5,51,
2022-12-20,141,20,7.05,124,
2022-12-21,338,24,14.08,178,
2022-12-22,89,17,5.24,59,
2022-12-23,35125,43,816.86,35053,
2022-12-26,29439,29,1015.14,28589,
2022-12-27,5750,13,442.31,5084,
2022-12-28,666,5,133.2,5,
2022-12-29,110,6,18.33,108,
2022-12-30,15,4,3.75,14,
2023-01-02,35,17,2.06,26,
2023-01-03,137,5,27.4,137,
2023-01-04,448,41,10.93,329,
2023-01-05,304,19,16.0,299,
2023-01-06,2169,70,30.99,1029,
2023-01-09,31,10,3.1,23,
2023-01-10,126,17,7.41,122,
2023-01-11,2192,39,56.21,1554,
2023-01-12,1142,19,60.11,1106,
2023-01-13,26,7,3.71,24,
2023-01-16,163,10,16.3,162,
2023-01-17,288,11,26.18,286,
2023-01-18,342,11,31.09,238,
2023-01-19,934,31,30.13,723,
2023-01-20,2419,44,54.98,2308,
2023-01-23,108,10,10.8,102,
2023-01-24,417,42,9.93,307,
2023-01-25,5472,23,237.91,5410,
2023-01-27,8046,44,182.86,7198,
2023-01-30,1189,34,34.97,556,
2023-01-31,511,27,18.93,282,
2023-02-01,1030,15,68.67,201,
2023-02-02,5,4,1.25,2,
2023-02-03,934,18,51.89,719,
2023-02-06,68,7,9.71,66,
2023-02-07,291,20,14.55,179,
2023-02-08,13,11,1.18,7,
2023-02-10,2002,3,667.33,2002,
2023-02-13,127,4,31.75,126,
2023-02-14,3342,5,668.4,3277,
2023-02-15,622,9,69.11,310,
2023-02-16,53,5,10.6,52,
2023-02-17,8,7,1.14,6,
2023-02-20,5,4,1.25,2,
2023-02-21,117,7,16.71,116,
2023-02-22,1100,17,64.71,1018,
2023-02-23,11089,19,583.63,11056,
2023-02-24,6048,22,274.91,5005,
2023-02-27,812,31,26.19,441,
2023-02-28,403,11,36.64,196,
2023-03-01,1,1,1.0,1,
2023-03-02,3005,8,375.62,3000,
2023-03-03,268,15,17.87,104,
2023-03-06,271,7,38.71,269,
2023-03-08,950,13,73.08,581,
2023-03-09,406,12,33.83,307,
2023-03-10,514,13,39.54,502,
2023-03-13,507,18,28.17,170,
2023-03-14,303,9,33.67,200,
2023-03-15,41,6,6.83,38,
2023-03-16,147,6,24.5,50,
2023-03-17,113,8,14.12,108,
2023-03-20,238,19,12.53,24,
2023-03-21,69,18,3.83,43,
2023-03-23,24,3,8.0,24,
2023-03-24,140,12,11.67,103,
2023-03-27,141,16,8.81,129,
2023-03-28,1789,38,47.08,1658,
2023-03-29,48,5,9.6,48,
2023-03-31,261,7,37.29,154,
2023-04-03,187,13,14.38,114,
2023-04-05,2,2,1.0,0,
2023-04-06,300,13,23.08,248,
2023-04-10,32,4,8.0,30,
2023-04-11,4,4,1.0,1,
2023-04-12,5,5,1.0,2,
2023-04-13,24,3,8.0,24,
2023-04-17,7,5,1.4,4
2023-04-18,344,14,24.57,204
2023-04-20,3,3,1.0,2
2023-04-21,107,7,15.29,105
2023-04-24,106,7,15.14,105
2023-04-25,92,9,10.22,86
2023-04-26,16,4,4.0,16
2023-04-27,101,3,33.67,99
2023-04-28,1560,14,111.43,1452
2023-05-02,3135,40,78.38,3006
2023-05-03,29353,92,319.05,24102
2023-05-04,1443,13,111.0,1049
2023-05-05,1106,14,79.0,1101
2023-05-08,1749,32,54.66,1141
2023-05-09,6,5,1.2,1
2023-05-10,560,13,43.08,550
2023-05-11,1060,8,132.5,1058
2023-05-12,1614,14,115.29,1001
2023-05-15,1474,17,86.71,1262
2023-05-16,5,4,1.25,4
2023-05-18,12,3,4.0,12
2023-05-19,396,16,24.75,379
2023-05-22,249,10,24.9,45
